id,date,wilaya,canal,texte_reclamation,categorie,sentiment,urgence,status,suggested_action
204480,2/9/2024,Boumerdès,Application mobile,Demande d'assistance: erreur d'authentification lors de la connexion.,Facturation,Neutre,élevée,En cours,Vérifier décodeur
204481,5/4/2024,Sidi Bel Abbès,Email,Incident: image figée sur certaines chaines.,Internet lent,Négatif,élevée,En cours,Planifier rendez-vous
204482,3/6/2025,Sidi Bel Abbès,Centre d'appel,"Abonné rapporte problème lors de la résiliation, facturation continue.",Résiliation,Neutre,Basse,Nouveau,Vérifier décodeur
204483,18/2/2024,Jijel,Centre d'appel,Client signale coupure de service depuis ce matin.,Coupure de ligne,Neutre,Basse,Résolu,Vérifier décodeur
204484,16/10/2025,Chlef,Centre d'appel,Réclamation: demande d'information sur l'offre et le contrat.,Facturation,Négatif,Moyenne,Résolu,Planifier rendez-vous
204485,24/2/2025,Constantine,Centre d'appel,"Incident: problème lors de la résiliation, facturation continue.",Installation,Négatif,Basse,Nouveau,Ouverture dossier
204486,27/6/2024,Alger,Site web,"Incident: montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Basse,En cours,Fournir procédure pas-à -pas
204487,23/6/2024,Jijel,Site web,Réclamation: demande d'information sur l'offre et le contrat.,Internet lent,Négatif,Basse,En cours,Planifier rendez-vous
204488,3/2/2025,Msila,Application mobile,"Incident: problème lors de la résiliation, facturation continue.",Assistance,Négatif,Basse,Résolu,Envoi technicien
204489,24/3/2024,Constantine,Application mobile,Abonné rapporte erreur d'authentification lors de la connexion.,Facturation,Neutre,Moyenne,En cours,Vérification facturation
204490,14/9/2024,Ouargla,Centre d'appel,Abonné rapporte débit très faible en soirée.,Coupure de ligne,Négatif,élevée,En cours,Redémarrage du modem
204491,23/8/2025,Skikda,Application mobile,"Client signale problème lors de la résiliation, facturation continue.",Télévision,Négatif,élevée,Nouveau,Redémarrage du modem
204492,21/11/2024,Chlef,Centre d'appel,Client signale demande d'information sur l'offre et le contrat.,Internet lent,Négatif,Moyenne,En cours,Ouverture dossier
204493,17/3/2024,Alger,Site web,Abonné rapporte coupure de service depuis ce matin.,Problème matériel,Neutre,Basse,Résolu,Vérification facturation
204494,23/12/2024,Constantine,Centre d'appel,Réclamation: bruit important sur la ligne téléphonique.,Configuration,Neutre,Moyenne,En cours,Envoi technicien
204495,13/7/2025,Tizi Ouzou,Application mobile,Réclamation: modem ne se synchronise pas.,Installation,Négatif,Moyenne,Escaladé,Planifier rendez-vous
204496,18/4/2024,Ouargla,Site web,Réclamation: modem ne se synchronise pas.,Coupure de ligne,Neutre,élevée,Nouveau,Vérifier décodeur
204497,22/9/2025,Sétif,Application mobile,"Demande d'assistance: problème lors de la résiliation, facturation continue.",Télévision,Négatif,Basse,Escaladé,Envoi technicien
204498,2/1/2024,Oran,Email,"Abonné rapporte problème lors de la résiliation, facturation continue.",Coupure de ligne,Négatif,Moyenne,Clôturé,Ouverture dossier
204499,4/7/2024,Tlemcen,Agence commerciale,Incident: erreur d'authentification lors de la connexion.,Configuration,Neutre,Moyenne,Nouveau,Redémarrage du modem
204500,29/5/2024,Oran,Centre d'appel,Abonné rapporte demande d'information sur l'offre et le contrat.,Assistance,Négatif,Moyenne,Escaladé,Envoi technicien
204501,9/3/2024,Laghouat,Application mobile,Réclamation: modem ne se synchronise pas.,Problème matériel,Positif,Basse,En cours,Vérification facturation
204502,18/2/2024,Tlemcen,Site web,Abonné rapporte demande d'information sur l'offre et le contrat.,Internet lent,Négatif,élevée,En cours,Vérifier décodeur
204503,26/9/2024,Jijel,Application mobile,Incident: image figée sur certaines chaines.,Internet lent,Négatif,Moyenne,En cours,Planifier rendez-vous
204504,17/2/2025,Tiaret,Application mobile,Réclamation: erreur d'authentification lors de la connexion.,Télévision,Neutre,Basse,Escaladé,Envoi technicien
204505,12/4/2025,Annaba,Centre d'appel,Demande d'assistance: installation non réalisée dans les délais.,Internet lent,Neutre,élevée,Nouveau,Vérification facturation
204506,8/10/2025,Mostaganem,Site web,"Abonné rapporte problème lors de la résiliation, facturation continue.",Internet lent,Négatif,élevée,En cours,Ouverture dossier
204507,5/6/2024,Blida,Agence commerciale,Incident: demande d'information sur l'offre et le contrat.,Configuration,Neutre,élevée,Nouveau,Envoi technicien
204508,23/6/2024,Msila,Email,Abonné rapporte demande d'information sur l'offre et le contrat.,Installation,Négatif,élevée,Résolu,Redémarrage du modem
204509,31/1/2025,Sidi Bel Abbès,Centre d'appel,Abonné rapporte demande d'information sur l'offre et le contrat.,Facturation,Neutre,Moyenne,En cours,Ouverture dossier
204510,24/6/2025,Blida,Site web,Demande d'assistance: bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Basse,Nouveau,Redémarrage du modem
204511,19/7/2025,Béjaïa,Centre d'appel,Réclamation: coupure de service depuis ce matin.,Assistance,Neutre,Moyenne,En cours,Redémarrage du modem
204512,16/3/2024,Sétif,Application mobile,Abonné rapporte modem ne se synchronise pas.,Installation,Négatif,élevée,Nouveau,Fournir procédure pas-à -pas
204513,12/1/2025,Oran,Agence commerciale,Demande d'assistance: erreur d'authentification lors de la connexion.,Internet lent,Négatif,Basse,En cours,Redémarrage du modem
204514,23/5/2024,Chlef,Agence commerciale,Réclamation: bruit important sur la ligne téléphonique.,Télévision,Négatif,Basse,Nouveau,Envoi technicien
204515,6/7/2024,Ouargla,Centre d'appel,"Abonné rapporte problème lors de la résiliation, facturation continue.",Coupure de ligne,Neutre,Basse,Nouveau,Envoi technicien
204516,1/10/2024,Chlef,Centre d'appel,Abonné rapporte coupure de service depuis ce matin.,Internet lent,Négatif,Moyenne,Résolu,Envoi technicien
204517,5/3/2024,Ghardaïa,Centre d'appel,Abonné rapporte demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,élevée,Résolu,Vérifier contrat
204518,7/9/2025,Ghardaïa,Application mobile,Demande d'assistance: image figée sur certaines chaines.,Internet lent,Neutre,Basse,Nouveau,Envoi technicien
204519,12/10/2025,Msila,Email,Abonné rapporte modem ne se synchronise pas.,Facturation,Négatif,Moyenne,En cours,Redémarrage du modem
204520,27/6/2024,Tlemcen,Email,Abonné rapporte installation non réalisée dans les délais.,Coupure de ligne,Négatif,Basse,Nouveau,Planifier rendez-vous
204521,20/7/2025,Oran,Centre d'appel,Incident: modem ne se synchronise pas.,Internet lent,Négatif,Moyenne,En cours,Envoi technicien
204522,4/10/2025,Batna,Agence commerciale,Abonné rapporte modem ne se synchronise pas.,Facturation,Positif,Basse,Résolu,Vérification facturation
204523,17/9/2024,Boumerdès,Centre d'appel,Client signale demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Basse,Nouveau,Vérifier décodeur
204524,14/7/2025,Adrar,Site web,"Incident: problème lors de la résiliation, facturation continue.",Télévision,Neutre,Moyenne,En cours,Vérification facturation
204525,24/2/2024,Oran,Application mobile,Demande d'assistance: débit très faible en soirée.,Télévision,Négatif,Moyenne,Résolu,Envoi technicien
204526,8/2/2025,Sétif,Email,Réclamation: image figée sur certaines chaines.,Résiliation,Neutre,Basse,Nouveau,Ouverture dossier
204527,2/1/2024,Alger,Centre d'appel,Client signale coupure de service depuis ce matin.,Assistance,Négatif,Basse,Résolu,Vérifier décodeur
204528,23/3/2024,Sidi Bel Abbès,Agence commerciale,Incident: image figée sur certaines chaines.,Internet lent,Négatif,Basse,En cours,Envoi technicien
204529,14/2/2025,Béjaïa,Agence commerciale,"Incident: montant facturé incorrectement, demande régularisation.",Internet lent,Positif,Basse,Résolu,Vérifier décodeur
204530,12/4/2024,Saïda,Site web,Abonné rapporte installation non réalisée dans les délais.,Internet lent,Négatif,Moyenne,Clôturé,Redémarrage du modem
204531,26/2/2025,Adrar,Centre d'appel,Abonné rapporte débit très faible en soirée.,Facturation,Négatif,Moyenne,Nouveau,Envoi technicien
204532,25/8/2025,Sidi Bel Abbès,Centre d'appel,Réclamation: installation non réalisée dans les délais.,Problème matériel,Neutre,Moyenne,En cours,Envoi technicien
204533,16/4/2025,Skikda,Centre d'appel,Client signale erreur d'authentification lors de la connexion.,Internet lent,Négatif,Basse,Résolu,Vérifier contrat
204534,25/2/2025,Skikda,Email,Incident: image figée sur certaines chaines.,Coupure de ligne,Neutre,Basse,Résolu,Vérifier décodeur
204535,13/9/2024,Sidi Bel Abbès,Email,Client signale image figée sur certaines chaines.,Résiliation,Neutre,Basse,En cours,Vérification facturation
204536,20/4/2025,Jijel,Agence commerciale,"Réclamation: montant facturé incorrectement, demande régularisation.",Installation,Négatif,élevée,Nouveau,Redémarrage du modem
204537,1/7/2024,Laghouat,Site web,Réclamation: modem ne se synchronise pas.,Internet lent,Neutre,Basse,En cours,Fournir procédure pas-à -pas
204538,10/7/2025,Laghouat,Agence commerciale,Abonné rapporte image figée sur certaines chaines.,Coupure de ligne,Négatif,Moyenne,Nouveau,Redémarrage du modem
204539,28/4/2025,Msila,Centre d'appel,Abonné rapporte modem ne se synchronise pas.,Télévision,Neutre,Basse,En cours,Envoi technicien
204540,6/9/2025,Batna,Site web,Incident: modem ne se synchronise pas.,Internet lent,Neutre,Critique,En cours,Vérification facturation
204541,22/4/2025,Laghouat,Centre d'appel,Abonné rapporte installation non réalisée dans les délais.,Internet lent,Négatif,Basse,En cours,Vérifier décodeur
204542,3/6/2025,Sétif,Site web,Incident: erreur d'authentification lors de la connexion.,Internet lent,Neutre,Basse,Résolu,Vérifier contrat
204543,13/10/2025,Skikda,Centre d'appel,"Réclamation: problème lors de la résiliation, facturation continue.",Télévision,Négatif,Basse,En cours,Vérification facturation
204544,18/5/2024,Jijel,Centre d'appel,Réclamation: débit très faible en soirée.,Coupure de ligne,Neutre,Basse,Résolu,Vérifier décodeur
204545,17/10/2025,Constantine,Centre d'appel,Incident: bruit important sur la ligne téléphonique.,Autre,Négatif,Moyenne,En cours,Vérification facturation
204546,25/4/2024,Msila,Centre d'appel,Abonné rapporte coupure de service depuis ce matin.,Problème matériel,Neutre,Moyenne,Résolu,Vérifier contrat
204547,7/10/2025,Ghardaïa,Centre d'appel,Client signale débit très faible en soirée.,Problème matériel,Neutre,Basse,En cours,Redémarrage du modem
204548,10/6/2024,Tiaret,Site web,Client signale coupure de service depuis ce matin.,Coupure de ligne,Neutre,Basse,Nouveau,Vérification facturation
204549,7/6/2025,Msila,Centre d'appel,Client signale débit très faible en soirée.,Télévision,Neutre,Basse,Nouveau,Vérification facturation
204550,22/7/2025,Oran,Centre d'appel,Incident: coupure de service depuis ce matin.,Coupure de ligne,Neutre,élevée,Résolu,Redémarrage du modem
204551,24/5/2024,Blida,Application mobile,Demande d'assistance: modem ne se synchronise pas.,Internet lent,Neutre,élevée,Clôturé,Vérification facturation
204552,1/1/2025,Constantine,Application mobile,Réclamation: coupure de service depuis ce matin.,Coupure de ligne,Négatif,Basse,Résolu,Ouverture dossier
204553,11/9/2025,Boumerdès,Agence commerciale,Incident: bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Moyenne,En cours,Redémarrage du modem
204554,12/5/2025,Biskra,Centre d'appel,Abonné rapporte modem ne se synchronise pas.,Internet lent,Négatif,Moyenne,En cours,Fournir procédure pas-à -pas
204555,29/9/2025,Oran,Centre d'appel,Client signale demande d'information sur l'offre et le contrat.,Assistance,Positif,Basse,Résolu,Fournir procédure pas-à -pas
204556,6/7/2025,Sétif,Centre d'appel,Client signale installation non réalisée dans les délais.,Internet lent,Négatif,Basse,Résolu,Redémarrage du modem
204557,4/12/2024,Béjaïa,Site web,Abonné rapporte débit très faible en soirée.,Facturation,Négatif,élevée,En cours,Envoi technicien
204558,24/6/2024,Biskra,Centre d'appel,Client signale débit très faible en soirée.,Internet lent,Neutre,Moyenne,En cours,Vérifier contrat
204559,21/3/2025,Oran,Email,Abonné rapporte erreur d'authentification lors de la connexion.,Internet lent,Neutre,élevée,Escaladé,Vérification facturation
204560,14/9/2025,Sidi Bel Abbès,Site web,"Client signale montant facturé incorrectement, demande régularisation.",Coupure de ligne,Neutre,Basse,Résolu,Redémarrage du modem
204561,7/8/2025,Blida,Application mobile,Client signale modem ne se synchronise pas.,Assistance,Neutre,Basse,Résolu,Redémarrage du modem
204562,2/9/2025,Jijel,Centre d'appel,Demande d'assistance: image figée sur certaines chaines.,Installation,Négatif,Basse,Nouveau,Envoi technicien
204563,13/2/2025,Tlemcen,Application mobile,Client signale demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Basse,Résolu,Planifier rendez-vous
204564,24/3/2025,Jijel,Application mobile,Incident: débit très faible en soirée.,Internet lent,Négatif,Basse,Escaladé,Planifier rendez-vous
204565,8/6/2025,Annaba,Email,Demande d'assistance: modem ne se synchronise pas.,Coupure de ligne,Négatif,Moyenne,Résolu,Fournir procédure pas-à -pas
204566,23/2/2024,Chlef,Centre d'appel,"Incident: problème lors de la résiliation, facturation continue.",Assistance,Négatif,Moyenne,En cours,Envoi technicien
204567,26/1/2024,Msila,Agence commerciale,Abonné rapporte coupure de service depuis ce matin.,Installation,Négatif,Moyenne,En cours,Fournir procédure pas-à -pas
204568,11/1/2025,Sétif,Centre d'appel,"Réclamation: montant facturé incorrectement, demande régularisation.",Internet lent,Positif,Moyenne,En cours,Envoi technicien
204569,20/6/2024,Batna,Site web,Demande d'assistance: erreur d'authentification lors de la connexion.,Assistance,Négatif,Moyenne,En cours,Fournir procédure pas-à -pas
204570,17/6/2025,Sétif,Agence commerciale,Client signale demande d'information sur l'offre et le contrat.,Installation,Négatif,Basse,Nouveau,Envoi technicien
204571,26/6/2024,Batna,Application mobile,Incident: installation non réalisée dans les délais.,Coupure de ligne,Positif,Moyenne,En cours,Planifier rendez-vous
204572,17/4/2025,Biskra,Agence commerciale,"Demande d'assistance: problème lors de la résiliation, facturation continue.",Facturation,Neutre,Critique,Clôturé,Redémarrage du modem
204573,10/8/2025,Boumerdès,Centre d'appel,Réclamation: bruit important sur la ligne téléphonique.,Autre,Neutre,Basse,Escaladé,Ouverture dossier
204574,8/5/2025,Skikda,Agence commerciale,Demande d'assistance: installation non réalisée dans les délais.,Internet lent,Négatif,élevée,Nouveau,Vérifier décodeur
204575,22/9/2025,Ghardaïa,Centre d'appel,Abonné rapporte modem ne se synchronise pas.,Facturation,Négatif,Basse,Résolu,Envoi technicien
204576,16/8/2024,Annaba,Agence commerciale,Réclamation: débit très faible en soirée.,Télévision,Neutre,Basse,Nouveau,Redémarrage du modem
204577,18/2/2024,Blida,Agence commerciale,Incident: installation non réalisée dans les délais.,Facturation,Négatif,élevée,Nouveau,Redémarrage du modem
