id,date,wilaya,canal,texte_reclamation,categorie,sentiment,urgence,status,suggested_action
180342,7/5/2025,Boumerdès,Email,"demande d'assistance: problème lors de la résiliation, facturation continue.",Internet lent,Négatif,Basse,Résolu,Optimisation Wifi à Distance
180343,10/3/2025,Saïda,Agence commerciale,"réclamation: montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Moyenne,Clôturé,Optimisation Wifi à Distance
180344,7/2/2025,Adrar,Site web,abonné rapporte image figée sur certaines chaines.,Internet lent,Positif,Basse,En cours,Optimisation Wifi à Distance
180345,8/7/2024,Sidi Bel Abbès,Centre d'appel,demande d'assistance: coupure de service depuis ce matin.,Télévision,Neutre,Moyenne,En cours,Reconfiguration Décodeur
180346,17/5/2024,Tlemcen,Agence commerciale,client signale coupure de service depuis ce matin.,Coupure de ligne,Négatif,Basse,Résolu,Confirmation Date RDV
180347,25/4/2024,Batna,Site web,client signale modem ne se synchronise pas.,Installation,Positif,Moyenne,En cours,Confirmation Date RDV
180348,3/4/2025,Constantine,Centre d'appel,"abonné rapporte montant facturé incorrectement, demande régularisation.",Assistance,Neutre,Basse,Résolu,Envoi Guide PDF/SMS
180349,6/8/2024,Biskra,Centre d'appel,client signale coupure de service depuis ce matin.,Coupure de ligne,Négatif,Basse,Nouveau,Vérification Boitier Extérieur
180350,14/10/2025,Jijel,Centre d'appel,demande d'assistance: débit très faible en soirée.,Internet lent,Négatif,élevée,Résolu,Proposition Upgrade Offre
180351,29/6/2024,Sétif,Centre d'appel,demande d'assistance: demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Basse,Nouveau,Vérification Boitier Extérieur
180352,10/1/2024,Chlef,Agence commerciale,client signale erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,Basse,Clôturé,Vérification Boitier Extérieur
180353,13/6/2024,Tiaret,Centre d'appel,demande d'assistance: demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Moyenne,En cours,Vérification Boitier Extérieur
180354,2/6/2025,Tizi Ouzou,Site web,réclamation: image figée sur certaines chaines.,Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
180355,14/10/2024,Ghardaïa,Application mobile,abonné rapporte coupure de service depuis ce matin.,Facturation,Neutre,Basse,Résolu,Explication Détails Facture
180356,14/4/2025,Annaba,Email,demande d'assistance: demande d'information sur l'offre et le contrat.,Facturation,Positif,élevée,Résolu,Explication Détails Facture
180357,8/6/2024,Ouargla,Application mobile,"réclamation: problème lors de la résiliation, facturation continue.",Télévision,Négatif,Moyenne,Clôturé,Stabilisation Bande Passante
180358,24/8/2024,Chlef,Email,"demande d'assistance: problème lors de la résiliation, facturation continue.",Installation,Négatif,Moyenne,Clôturé,Confirmation Date RDV
180359,5/9/2025,Chlef,Site web,"réclamation: montant facturé incorrectement, demande régularisation.",Assistance,Négatif,Moyenne,En cours,Envoi Guide PDF/SMS
180360,1/2/2024,Laghouat,Site web,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Assistance,Négatif,Basse,Nouveau,Envoi Guide PDF/SMS
180361,19/9/2024,Annaba,Site web,"abonné rapporte montant facturé incorrectement, demande régularisation.",Problème matériel,Neutre,Basse,Résolu,Traitement Niveau 1
180362,7/2/2024,Médéa,Centre d'appel,réclamation: image figée sur certaines chaines.,Installation,Négatif,Basse,Nouveau,Confirmation Date RDV
180363,9/2/2024,Biskra,Agence commerciale,client signale débit très faible en soirée.,Coupure de ligne,Négatif,Basse,Escaladé,Vérification Boitier Extérieur
180364,16/6/2025,Relizane,Agence commerciale,demande d'assistance: installation non réalisée dans les délais.,Coupure de ligne,Négatif,Moyenne,En cours,Vérification Boitier Extérieur
180365,31/3/2024,Blida,Centre d'appel,client signale demande d'information sur l'offre et le contrat.,Internet lent,Neutre,Critique,Résolu,Accélération Mise en Service
180366,17/8/2025,Skikda,Agence commerciale,"demande d'assistance: problème lors de la résiliation, facturation continue.",Configuration,Positif,Basse,En cours,Traitement Niveau 1
180367,20/9/2025,El Oued,Agence commerciale,incident: image figée sur certaines chaines.,Internet lent,Négatif,Basse,Nouveau,Optimisation Wifi à Distance
180368,22/10/2024,Tizi Ouzou,Site web,client signale installation non réalisée dans les délais.,Internet lent,Négatif,Basse,Résolu,Vérification Boitier Extérieur
180369,11/12/2024,Saïda,Centre d'appel,abonné rapporte erreur d'authentification lors de la connexion.,Facturation,Négatif,Moyenne,Nouveau,Envoi Guide PDF/SMS
180370,10/1/2024,Batna,Centre d'appel,demande d'assistance: coupure de service depuis ce matin.,Internet lent,Neutre,Moyenne,Résolu,Test de Stabilité de Ligne
180371,4/6/2024,Laghouat,Application mobile,abonné rapporte image figée sur certaines chaines.,Assistance,Neutre,Moyenne,En cours,Traitement Niveau 1
180372,16/8/2025,Saïda,Site web,abonné rapporte demande d'information sur l'offre et le contrat.,Autre,Neutre,Moyenne,En cours,Traitement Niveau 1
180373,17/3/2025,Msila,Site web,abonné rapporte erreur d'authentification lors de la connexion.,Facturation,Neutre,élevée,Nouveau,Audit Facturation & Geste Commercial
180374,12/7/2024,Laghouat,Centre d'appel,demande d'assistance: modem ne se synchronise pas.,Installation,Négatif,Basse,Nouveau,Reconfiguration Décodeur
180375,8/10/2024,Relizane,Centre d'appel,demande d'assistance: installation non réalisée dans les délais.,Internet lent,Négatif,Basse,En cours,Test de Stabilité de Ligne
180376,10/3/2025,Saïda,Agence commerciale,"incident: montant facturé incorrectement, demande régularisation.",Résiliation,Neutre,Moyenne,En cours,Traitement Niveau 1
180377,3/1/2025,Tizi Ouzou,Centre d'appel,client signale bruit important sur la ligne téléphonique.,Télévision,Neutre,Basse,Nouveau,Reconfiguration Décodeur
180378,8/3/2025,Ouargla,Centre d'appel,abonné rapporte bruit important sur la ligne téléphonique.,Installation,Négatif,Moyenne,En cours,Confirmation Date RDV
180379,7/7/2025,Oran,Centre d'appel,réclamation: erreur d'authentification lors de la connexion.,Problème matériel,Neutre,Basse,Résolu,Traitement Niveau 1
180380,12/7/2025,Sétif,Site web,réclamation: erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,Moyenne,Nouveau,Vérification Boitier Extérieur
180381,15/10/2025,Boumerdès,Centre d'appel,réclamation: installation non réalisée dans les délais.,Internet lent,Négatif,Basse,En cours,Test de Stabilité de Ligne
180382,7/4/2025,Tlemcen,Application mobile,abonné rapporte demande d'information sur l'offre et le contrat.,Facturation,Négatif,Moyenne,Nouveau,Explication Détails Facture
180383,23/3/2025,Oran,Agence commerciale,"incident: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Neutre,Basse,Escaladé,Vérification Boitier Extérieur
180384,29/4/2025,Jijel,Centre d'appel,"réclamation: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Neutre,Basse,Nouveau,Vérification Boitier Extérieur
180385,25/2/2024,Médéa,Agence commerciale,client signale installation non réalisée dans les délais.,Télévision,Négatif,Moyenne,Nouveau,Reconfiguration Décodeur
180386,12/1/2025,Sétif,Site web,demande d'assistance: modem ne se synchronise pas.,Résiliation,Négatif,Basse,En cours,Traitement Niveau 1
180387,12/4/2025,Blida,Email,"client signale montant facturé incorrectement, demande régularisation.",Télévision,Neutre,Moyenne,En cours,Reconfiguration Décodeur
180388,6/5/2024,Chlef,Site web,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Résiliation,Négatif,élevée,Nouveau,Traitement Niveau 1
180389,27/5/2025,Biskra,Centre d'appel,réclamation: débit très faible en soirée.,Installation,Négatif,élevée,En cours,Reconfiguration Décodeur
180390,12/9/2025,El Oued,Application mobile,client signale modem ne se synchronise pas.,Coupure de ligne,Négatif,Moyenne,Nouveau,Traitement Niveau 1
180391,29/10/2024,Chlef,Email,"réclamation: montant facturé incorrectement, demande régularisation.",Installation,Neutre,élevée,Nouveau,Accélération Mise en Service
180392,26/12/2024,Annaba,Agence commerciale,"incident: montant facturé incorrectement, demande régularisation.",Internet lent,Neutre,Basse,Résolu,Test de Stabilité de Ligne
180393,16/2/2025,Saïda,Centre d'appel,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Internet lent,Neutre,Basse,En cours,Test de Stabilité de Ligne
180394,14/12/2024,Boumerdès,Application mobile,abonné rapporte débit très faible en soirée.,Coupure de ligne,Négatif,Critique,En cours,Escalade Manager & Suivi
180395,15/7/2025,Sidi Bel Abbès,Application mobile,abonné rapporte bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,élevée,En cours,Intervention Technique Prioritaire
180396,22/4/2024,Jijel,Centre d'appel,client signale installation non réalisée dans les délais.,Configuration,Positif,Critique,En cours,Envoi Guide PDF/SMS
180397,12/4/2024,Jijel,Site web,demande d'assistance: installation non réalisée dans les délais.,Coupure de ligne,Négatif,Critique,En cours,Escalade Manager & Suivi
180398,2/6/2024,Msila,Application mobile,abonné rapporte débit très faible en soirée.,Installation,Neutre,Basse,Nouveau,Confirmation Date RDV
180399,11/1/2025,Laghouat,Application mobile,client signale modem ne se synchronise pas.,Résiliation,Négatif,Basse,Résolu,Traitement Niveau 1
180400,8/11/2024,Sidi Bel Abbès,Site web,"abonné rapporte montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Basse,En cours,Test de Stabilité de Ligne
180401,12/3/2024,Relizane,Centre d'appel,demande d'assistance: image figée sur certaines chaines.,Installation,Négatif,Moyenne,Nouveau,Confirmation Date RDV
180402,8/1/2025,Alger,Agence commerciale,demande d'assistance: erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,Moyenne,En cours,Remplacement d'Équipement Immédiat
180403,6/2/2025,El Oued,Email,réclamation: coupure de service depuis ce matin.,Internet lent,Neutre,Moyenne,Nouveau,Optimisation Wifi à Distance
180404,29/1/2024,Mostaganem,Site web,"incident: problème lors de la résiliation, facturation continue.",Coupure de ligne,Négatif,Critique,Résolu,Escalade Manager & Suivi
180405,2/7/2024,Mostaganem,Application mobile,client signale demande d'information sur l'offre et le contrat.,Internet lent,Neutre,Basse,Nouveau,Test de Stabilité de Ligne
180406,14/12/2024,Mostaganem,Application mobile,demande d'assistance: demande d'information sur l'offre et le contrat.,Assistance,Négatif,Basse,Résolu,Traitement Niveau 1
180407,28/1/2024,Relizane,Centre d'appel,abonné rapporte débit très faible en soirée.,Télévision,Négatif,Basse,En cours,Reconfiguration Décodeur
180408,26/10/2024,Médéa,Centre d'appel,abonné rapporte installation non réalisée dans les délais.,Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
180409,5/10/2025,Constantine,Agence commerciale,demande d'assistance: débit très faible en soirée.,Configuration,Négatif,Basse,En cours,Envoi Guide PDF/SMS
180410,24/9/2025,Saïda,Centre d'appel,client signale bruit important sur la ligne téléphonique.,Internet lent,Négatif,élevée,Résolu,Test de Stabilité de Ligne
180411,16/10/2025,Tiaret,Centre d'appel,"réclamation: problème lors de la résiliation, facturation continue.",Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
180412,16/11/2024,Batna,Application mobile,réclamation: installation non réalisée dans les délais.,Problème matériel,Négatif,Moyenne,Résolu,Traitement Niveau 1
180413,17/10/2025,Biskra,Centre d'appel,"abonné rapporte problème lors de la résiliation, facturation continue.",Installation,Négatif,Basse,Résolu,Confirmation Date RDV
180414,18/2/2025,Constantine,Site web,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Neutre,Moyenne,En cours,Vérification Boitier Extérieur
180415,7/3/2025,Béjaïa,Email,client signale débit très faible en soirée.,Installation,Positif,Moyenne,Nouveau,Confirmation Date RDV
180416,15/9/2025,Médéa,Agence commerciale,incident: bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Critique,Résolu,Escalade Manager & Suivi
180417,5/8/2025,Annaba,Agence commerciale,abonné rapporte modem ne se synchronise pas.,Internet lent,Négatif,Moyenne,Résolu,Optimisation Wifi à Distance
180418,26/3/2025,Tizi Ouzou,Application mobile,client signale bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
180419,28/1/2025,Ghardaïa,Site web,réclamation: erreur d'authentification lors de la connexion.,Coupure de ligne,Neutre,Basse,Escaladé,Vérification Boitier Extérieur
180420,1/4/2025,Tlemcen,Site web,demande d'assistance: coupure de service depuis ce matin.,Coupure de ligne,Neutre,Moyenne,En cours,Vérification Boitier Extérieur
180421,24/11/2024,Blida,Application mobile,"abonné rapporte problème lors de la résiliation, facturation continue.",Internet lent,Négatif,Basse,Nouveau,Test de Stabilité de Ligne
180422,5/7/2025,Mostaganem,Centre d'appel,demande d'assistance: modem ne se synchronise pas.,Internet lent,Négatif,Moyenne,Nouveau,Optimisation Wifi à Distance
180423,4/6/2025,Msila,Centre d'appel,client signale bruit important sur la ligne téléphonique.,Coupure de ligne,Neutre,élevée,En cours,Intervention Technique Prioritaire
180424,21/5/2024,Biskra,Agence commerciale,incident: débit très faible en soirée.,Installation,Neutre,Moyenne,Clôturé,Confirmation Date RDV
180425,4/6/2025,Annaba,Site web,incident: erreur d'authentification lors de la connexion.,Télévision,Négatif,Basse,Nouveau,Reconfiguration Décodeur
180426,29/1/2024,Constantine,Centre d'appel,abonné rapporte erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,Moyenne,En cours,Vérification Boitier Extérieur
180427,24/11/2024,Ghardaïa,Site web,réclamation: bruit important sur la ligne téléphonique.,Télévision,Négatif,Critique,Nouveau,Escalade Manager & Suivi
180428,9/9/2025,Msila,Agence commerciale,"abonné rapporte montant facturé incorrectement, demande régularisation.",Configuration,Négatif,élevée,En cours,Traitement Niveau 1
180429,22/5/2024,Chlef,Centre d'appel,incident: image figée sur certaines chaines.,Assistance,Négatif,élevée,Résolu,Envoi Guide PDF/SMS
180430,15/1/2024,Skikda,Agence commerciale,demande d'assistance: coupure de service depuis ce matin.,Facturation,Neutre,Basse,Nouveau,Explication Détails Facture
180431,11/8/2025,Laghouat,Centre d'appel,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Problème matériel,Négatif,Moyenne,Nouveau,Traitement Niveau 1
180432,23/7/2025,Ghardaïa,Centre d'appel,abonné rapporte installation non réalisée dans les délais.,Résiliation,Neutre,Basse,En cours,Traitement Niveau 1
180433,19/3/2025,Médéa,Centre d'appel,abonné rapporte modem ne se synchronise pas.,Coupure de ligne,Négatif,élevée,Résolu,Intervention Technique Prioritaire
